customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3309,1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,4634.35,0
2122,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,113.95,0
119,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1
5593,0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15,3077,0
5636,0,0,0,0,60,1,2,0,2,0,2,2,0,0,1,0,2,64.75,4039.5,0
6570,1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,0
6947,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,1
2462,1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.3,504.2,0
2746,0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,497.55,1
2240,0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25,7511.65,0
3658,0,0,1,1,49,0,1,0,2,0,0,2,0,0,1,1,1,35.8,1782,0
3261,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.05,20.05,0
1440,0,1,0,0,7,1,0,1,0,0,2,0,2,0,0,1,2,84.35,609.65,0
865,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,110.5,2857.6,0
30,1,0,1,1,37,1,0,1,0,0,0,0,2,2,1,0,1,91.2,3247.55,0
5343,0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35,1
4172,1,0,1,1,31,1,2,1,2,0,2,2,0,0,0,0,2,89.3,2823,0
2680,1,0,1,1,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,1
4441,1,1,0,0,32,1,2,1,0,0,2,0,0,0,0,1,1,81.1,2619.25,0
6504,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,1
5675,0,0,1,0,63,1,2,1,0,0,0,2,0,0,1,1,1,81.2,4965.1,0
500,1,0,0,0,30,1,2,1,2,2,0,0,0,2,0,1,1,94.3,2679.7,0
6338,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,116.1,8310.55,0
463,0,0,0,0,53,1,2,1,0,2,2,0,2,2,2,0,2,105.55,5682.25,0
3015,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,1
1555,1,0,1,0,50,1,2,1,2,2,0,0,0,2,0,1,1,94.4,4914.9,0
714,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.5,27.55,0
6853,0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1
1873,1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,1
3750,0,0,1,0,56,1,0,1,2,2,2,0,2,2,1,1,1,105.6,6068.65,0
254,1,0,1,1,67,1,0,0,2,2,2,0,2,2,2,0,1,81.35,5398.6,0
531,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1
3939,1,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,2,56.4,234.85,0
182,1,0,0,0,19,1,0,0,0,2,0,2,0,2,1,1,0,65.35,1231.85,0
3286,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,19.95,170.9,0
567,0,0,0,0,71,1,2,1,0,2,2,2,2,2,2,1,2,111.25,7984.15,0
1283,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1
5317,0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,1288.3,0
2715,1,0,1,1,72,1,2,1,2,0,2,0,2,2,1,1,0,106.1,7848.5,0
4250,1,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,1,20.05,267,0
4278,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,25.2,1798.9,0
4620,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,1
2779,0,1,0,0,23,1,0,1,2,0,0,0,0,0,0,1,0,75.4,1643.55,0
2861,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.55,4807.45,0
4326,0,0,0,0,26,1,2,1,0,0,2,0,0,0,0,1,2,80.7,2193,0
3640,0,0,0,0,21,1,0,1,0,2,2,2,2,2,1,1,3,104.55,2239.4,0
5292,1,0,1,0,60,1,2,2,1,1,1,1,1,1,1,0,0,24.15,1505.9,0
6315,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.45,255.35,0
3005,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,2,75.4,1189.4,0
6490,0,0,1,0,63,1,2,0,2,2,0,0,2,2,1,1,1,79.7,4786.15,0
3397,0,1,0,0,22,1,0,1,2,2,0,0,0,0,0,0,2,81.7,1820.9,0
3839,0,0,1,1,32,1,0,0,2,2,2,2,0,2,0,0,0,76.3,2404.15,0
5031,0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1
6780,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1
585,0,0,1,1,68,1,2,1,0,2,0,2,2,2,2,1,1,103.75,7039.45,0
6232,0,0,1,1,30,1,0,1,0,0,2,0,0,2,1,0,2,86.45,2538.05,0
3634,0,0,0,0,16,1,0,1,0,2,0,0,0,0,0,0,0,75.1,1212.85,0
306,1,0,0,0,33,1,0,1,0,2,0,2,0,0,2,0,0,80.6,2651.1,0
4093,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1304.8,0
3336,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1
2947,0,0,0,0,12,0,1,0,2,0,0,2,0,0,1,1,3,33.6,435.45,0
4706,0,1,1,0,4,1,2,1,0,0,0,0,2,0,0,1,2,83.25,308.05,0
4054,0,0,1,1,0,1,0,0,2,2,2,0,2,2,2,0,3,80.85, ,0
4540,0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,1
1855,0,0,1,0,65,1,2,1,0,2,2,2,2,2,1,1,1,108.05,7118.9,0
225,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.9,320.45,0
566,0,0,0,1,24,1,0,2,1,1,1,1,1,1,1,0,0,21.05,531.55,0
549,0,0,0,1,13,0,1,0,0,2,0,0,0,0,0,0,2,30.15,382.2,0
5358,1,0,0,0,24,1,0,1,0,0,0,0,0,2,0,1,1,79.85,2001,0
4333,0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,65.5,4919.7,0
4508,0,0,1,1,54,1,2,1,2,2,0,0,2,2,0,1,0,104.1,5645.8,0
4739,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,1
4420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,3,20.5,77.6,0
6978,0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2896.55,0
5001,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1
4375,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,0,20.5,759.35,0
2951,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1
6057,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55,0
6001,1,0,0,0,22,1,0,0,2,0,0,2,0,0,0,0,3,55.1,1253.15,0
579,0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,955.15,0
3830,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,95.1,2162.6,0
6646,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1
2285,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1813.35,0
5950,1,0,0,0,4,1,0,0,2,0,2,0,0,0,0,0,2,56.75,245.15,0
2813,1,0,0,0,25,1,2,0,2,2,2,2,0,2,0,0,0,81.75,2028.8,0
4012,0,0,1,1,32,1,0,1,0,2,0,0,2,0,0,1,2,86.1,2723.75,0
1948,1,1,1,0,7,0,1,0,2,0,0,0,0,0,0,0,0,29.8,220.45,0
3060,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.5,365.8,0
6673,1,1,1,0,8,1,0,0,2,0,0,0,2,0,0,0,0,60.9,551.95,0
3422,0,1,0,0,56,1,2,0,2,0,2,2,0,2,2,0,0,73.25,4054.2,0
6441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1
6969,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1
3166,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1
5513,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,60.65,0
2401,0,0,0,0,71,1,0,0,2,2,2,2,2,0,2,0,1,77.35,5550.1,0
2203,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1
5184,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,1
3526,1,0,1,0,49,1,2,1,2,2,0,0,2,0,0,1,0,93.85,4733.1,0
373,1,0,0,0,58,1,0,0,0,2,2,2,2,0,2,0,0,70.1,4048.95,0
6305,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1
407,0,0,1,1,59,1,0,0,0,2,0,2,2,2,2,1,1,75.95,4542.35,0
1958,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1
4154,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1
4158,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,0
4716,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1
4578,0,0,1,1,35,1,0,0,2,0,0,2,0,0,1,1,0,54.95,1916,0
2319,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,19.5,413,0
762,1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,3,19.6,808.95,0
1707,0,0,0,0,39,1,0,0,2,0,0,0,0,0,1,1,2,47.85,1886.4,0
6069,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1
5799,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,23.75,1679.25,0
6593,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,1
1781,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,43.8,540.95,0
2607,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.75,19.75,0
6382,1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,19.15,537.35,0
2296,1,0,1,1,34,1,0,2,1,1,1,1,1,1,1,0,1,19.6,678.8,0
824,0,0,1,0,56,1,0,1,2,0,2,0,0,0,2,0,0,80.3,4513.65,0
5933,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,24.35,1423.85,0
3444,0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,0,1,25.25,555.4,0
6434,0,0,1,1,10,1,2,2,1,1,1,1,1,1,2,0,1,26.1,225.55,0
5174,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,1,20.0,268.45,0
2701,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1
4713,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,1
949,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1
1747,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,20.7,1492.1,0
2263,1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,2,70.3,132.4,0
5932,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1
1338,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1
5773,1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,1,3,69.55,284.9,0
6303,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.85,784.25,0
5014,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,3,20.0,417.7,0
1974,0,1,1,0,53,1,2,1,0,0,0,0,2,2,1,1,1,95.85,5016.25,0
6706,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1
4969,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,1
6236,1,0,1,1,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,1
4555,1,1,1,0,23,1,0,2,1,1,1,1,1,1,1,1,2,20.75,485.2,0
634,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,3,50.15,160.85,0
4687,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,4145.25,0
5268,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,0
2849,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,49.5,0
3287,1,0,1,1,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,1
2712,1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1
5436,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,1,3,80.1,5585.4,0
6585,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,1,0,24.4,1601.2,0
2635,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,1,2,40.05,162.45,0
6609,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,470.2,0
1005,0,0,1,1,39,1,0,0,2,0,0,0,0,0,0,0,1,51.05,2066,0
2394,1,0,1,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.35,1426.45,0
5865,0,1,0,0,5,1,0,1,0,2,0,0,2,0,0,1,2,84.7,392.5,0
5285,0,1,1,0,45,1,0,1,0,0,2,0,0,2,0,1,2,86.1,3861.45,0
5088,1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,3,70.35,2552.9,0
5587,0,1,1,0,60,1,0,1,2,2,2,2,2,2,2,1,0,110.0,6668.35,0
3395,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,1
4787,0,0,0,0,47,1,2,1,2,0,2,0,2,0,1,0,1,94.9,4615.25,0
5983,1,0,1,1,26,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,1
2930,0,1,1,1,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1
5916,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,69.75,3557.7,0
932,1,0,1,1,27,1,2,0,0,0,0,2,2,2,0,0,0,71.6,1957.1,0
2914,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1
1801,0,0,1,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.65,1416.75,0
5784,0,0,1,0,71,1,0,0,2,0,2,2,2,2,2,0,0,81.85,5924.4,0
1200,1,0,0,0,66,1,2,2,1,1,1,1,1,1,2,0,3,25.1,1697.7,0
4572,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,0,114.7,7849.85,0
3196,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,649.4,0
3433,1,0,1,0,56,1,0,1,0,0,0,0,0,2,1,1,2,80.9,4557.5,0
7013,1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1
852,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1
1287,0,0,0,1,16,1,0,2,1,1,1,1,1,1,1,1,0,19.3,360.35,0
5186,0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,2,70.2,1046.5,0
3445,1,0,1,1,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1
2345,0,0,0,0,8,1,0,0,2,0,0,2,0,0,1,0,0,54.25,447.75,0
2464,0,0,1,1,43,1,2,1,0,0,2,0,2,2,0,1,0,99.3,4209.95,0
548,0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,0
2833,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.25,152.3,0
1951,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,572.2,0
5917,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1
879,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1
2704,0,0,1,1,16,0,1,0,0,0,0,0,0,2,0,1,1,35.5,552.7,0
4987,0,0,0,0,40,1,2,0,0,0,2,2,2,2,1,1,3,80.75,3208.65,0
4021,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1
4239,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1
2434,0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,0,3,19.55,620.75,0
4931,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1
1112,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1
1402,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1
248,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1
4323,1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,505.9,0
3408,0,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,112.4,8046.85,0
1176,0,0,1,0,34,1,0,0,0,0,0,2,0,0,0,0,0,50.2,1815.3,0
5086,1,0,0,0,10,1,0,0,2,0,0,2,2,0,0,0,0,62.25,612.95,0
2677,0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,795.15,0
432,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1
6798,1,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,3,19.65,973.1,0
5005,1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,2210.2,0
3931,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1
6279,1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,1055.9,0
4370,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1
2168,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1
5518,1,0,0,0,22,0,1,0,0,0,2,2,2,2,2,0,0,56.75,1304.85,0
445,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713,1
1433,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,21.1,21.1,0
2943,0,0,1,1,59,1,2,1,0,2,0,2,0,2,0,1,0,96.65,5580.8,0
2893,0,0,1,1,58,1,2,2,1,1,1,1,1,1,1,1,1,24.5,1497.9,0
3046,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1
6941,0,1,0,0,59,1,2,1,0,2,0,0,0,0,2,1,1,79.2,4590.35,0
308,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,69.55,200.2,0
185,1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,614.45,0
1188,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,98.85,4564.9,0
3052,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75, ,0
6962,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1
6475,0,0,1,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.6,1012.4,0
3097,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1
6357,0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1
5144,1,0,0,0,32,1,2,1,2,0,0,2,0,0,0,0,0,87.65,2766.4,0
5003,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1
3168,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,1,1,74.75,1129.35,0
6377,0,0,0,0,51,1,2,1,2,2,2,0,2,2,1,0,0,107.45,5680.9,0
4123,1,0,0,0,29,1,0,0,0,0,2,2,2,2,1,1,0,75.35,2243.9,0
6060,1,0,1,0,70,1,0,0,2,2,2,2,0,0,2,0,1,64.95,4523.25,0
6115,0,0,1,1,71,1,2,1,2,0,2,2,0,2,2,0,2,100.45,7159.7,0
922,1,0,1,1,41,1,2,0,0,2,2,0,2,0,1,0,0,68.5,2839.95,0
5274,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,80.55,0
3247,0,0,1,0,7,1,0,0,2,0,2,2,2,2,0,0,0,81.25,580.1,0
3211,1,0,1,1,25,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,1
6857,1,0,1,1,67,1,2,1,2,2,0,2,0,0,1,0,2,89.55,6038.55,0
4918,1,0,1,1,5,1,2,0,0,0,0,2,0,0,0,1,3,55.7,259.4,0
6748,1,0,0,1,15,1,2,2,1,1,1,1,1,1,0,1,2,24.8,324.15,0
3307,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,2,20.0,417.65,0
6244,1,0,1,1,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,1
5487,1,0,1,1,54,1,2,1,0,2,0,2,2,2,1,1,2,105.2,5637.85,0
6154,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,19.55,839.4,0
5232,0,0,1,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.75,769.1,0
2917,0,0,0,0,63,1,2,1,0,2,0,0,2,2,2,0,0,97.45,6253,0
665,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1641.8,0
6613,0,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,0
2366,1,0,1,0,40,1,0,0,0,2,0,0,0,0,0,1,3,50.15,2058.5,0
222,1,0,0,0,60,0,1,0,2,2,2,0,0,0,2,0,0,39.6,2424.5,0
6872,0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,1
1471,0,1,0,0,71,1,2,0,2,2,2,2,2,2,2,0,3,89.85,6293.45,0
5415,0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,1
2311,1,0,1,0,32,1,2,1,0,2,0,0,2,2,0,1,1,98.85,3145.9,0
880,1,0,0,0,39,1,2,0,0,0,0,2,0,0,2,1,1,53.85,2200.7,0
5997,0,0,0,0,38,1,2,2,1,1,1,1,1,1,1,1,2,24.25,914.4,0
4901,1,0,0,0,52,1,2,1,0,0,2,0,0,2,2,1,1,89.45,4577.75,0
4888,0,0,1,1,48,1,2,1,2,2,0,0,2,2,0,1,1,105.25,4997.5,0
1011,1,0,1,1,70,0,1,0,2,0,2,2,2,2,2,0,0,59.5,4144.8,0
710,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1493.55,0
2586,0,0,0,0,50,1,2,0,2,0,2,2,2,2,1,1,1,82.5,4179.1,0
2864,0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1
43,1,0,1,1,25,1,0,0,2,2,2,0,0,0,1,1,0,61.6,1611,0
6219,1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05,0
5770,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1
631,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1
6563,0,0,1,1,23,1,0,0,2,2,2,2,0,0,1,1,3,66.25,1533.8,0
57,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,2,19.4,529.8,0
2410,1,1,0,0,47,1,2,1,0,0,0,0,2,0,0,1,1,86.05,3865.6,0
4146,1,0,1,1,26,1,0,2,1,1,1,1,1,1,2,1,1,19.15,515.75,0
5870,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941,1
3754,0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1
2202,1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,19.25,48.35,0
1504,0,0,1,1,26,1,0,1,2,2,0,0,0,0,0,0,2,81.95,2070.05,0
1209,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.65,8333.95,0
4697,0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1209.25,0
565,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.8,1396.25,0
527,1,0,1,1,11,1,2,0,2,0,0,0,2,0,0,1,0,65.15,723.35,0
2148,1,1,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.65,228.65,0
6727,0,0,0,1,13,1,2,0,2,2,2,2,2,2,2,0,1,88.95,1161.75,0
1123,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,1,3,20.2,98.35,0
1688,1,1,1,1,11,1,2,1,0,0,0,0,0,0,0,1,1,75.2,775.3,0
1677,1,0,1,0,18,1,2,0,0,2,0,0,0,0,0,0,1,56.8,1074.65,0
573,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,1
2461,0,0,1,0,32,1,0,1,2,0,0,0,0,0,0,1,0,75.5,2324.7,0
986,1,0,0,0,29,0,1,0,2,0,0,2,0,0,1,0,3,35.6,1072.6,0
279,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,1,2,60.25,170.5,0
5572,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,1
6249,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1
6227,0,0,0,0,41,0,1,0,0,2,0,0,0,2,0,1,2,40.35,1677.85,0
6350,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,18.85,18.85,0
3019,1,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,3,54.85,370.4,0
6205,0,0,1,0,52,1,0,0,2,0,2,0,2,0,1,1,3,64.3,3410.6,0
5894,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1138.8,0
4877,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,76.1,5264.25,0
421,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,18.7,1005.7,0
3739,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,97.95,5936.55,0
3793,0,0,1,0,60,1,2,1,2,2,0,0,0,2,0,1,1,94.1,5475.9,0
2869,0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,1
4427,0,1,1,0,23,1,0,1,2,0,0,0,2,2,0,1,2,95.1,2326.05,0
4149,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1
6582,0,0,0,0,67,1,0,0,2,0,2,2,0,2,1,1,0,72.35,4991.5,0
84,0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,1
3353,0,1,1,0,71,1,2,0,2,2,2,2,0,2,2,1,0,82.7,5831.2,0
4593,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,510.8,0
5068,0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,2,53.8,283.95,0
